symbol,exchange,date,event_type,cash_amount,stock_ratio,rights_ratio,reference_price,adjustment_factor,source,verified
6121,TPEx,2024-07-04,CASH_DIVIDEND,11.7,,,402.3,0.9717391304347827,TPEx bulletin/exDailyQ,True
6121,TPEx,2024-12-25,CASH_DIVIDEND,9.1,,,378.4,0.976516129032258,TPEx bulletin/exDailyQ,True
6121,TPEx,2025-07-02,CASH_DIVIDEND,11.4,,,363.1,0.9695594125500668,TPEx bulletin/exDailyQ,True
6121,TPEx,2025-12-17,CASH_DIVIDEND,9.5,,,352.0,0.9737206085753803,TPEx bulletin/exDailyQ,True
6121,TPEx,2026-07-13,CASH_DIVIDEND,12.3,,,408.2,0.9707491082045184,TPEx bulletin/exDailyQ,True
6122,TPEx,2020-09-09,STOCK_DIVIDEND,0.5,,,12.82,0.9357664233576644,TPEx bulletin/exDailyQ,True
6122,TPEx,2021-09-17,CASH_DIVIDEND,0.3,,,10.7,0.9727272727272727,TPEx bulletin/exDailyQ,True
6122,TPEx,2022-10-04,CASH_DIVIDEND,0.4,,,15.1,0.9741935483870967,TPEx bulletin/exDailyQ,True
6122,TPEx,2022-11-22,STOCK_DIVIDEND,0.0,,,15.54,0.9804416403785489,TPEx bulletin/exDailyQ,True
6122,TPEx,2023-08-29,STOCK_DIVIDEND,0.9,,,39.13,0.949757281553398,TPEx bulletin/exDailyQ,True
6122,TPEx,2024-08-20,STOCK_DIVIDEND,3.2,,,54.57,0.9019834710743801,TPEx bulletin/exDailyQ,True
6122,TPEx,2025-08-12,CASH_DIVIDEND,3.265143,,,46.93,0.9348605577689243,TPEx bulletin/exDailyQ,True
6122,TPEx,2026-08-03,CASH_DIVIDEND,3.4,,,46.9,0.9324055666003976,TPEx bulletin/exDailyQ,True
6123,TPEx,2018-06-29,CASH_DIVIDEND,3.0,,,51.5,0.944954128440367,TPEx bulletin/exDailyQ,True
6123,TPEx,2019-06-24,CASH_DIVIDEND,3.1,,,43.55,0.9335476956055734,TPEx bulletin/exDailyQ,True
6123,TPEx,2019-07-15,STOCK_DIVIDEND,0.0,,,41.62,0.9524027459954232,TPEx bulletin/exDailyQ,True
6123,TPEx,2019-12-27,CASH_DIVIDEND,1.0,,,40.45,0.9758745476477684,TPEx bulletin/exDailyQ,True
6123,TPEx,2020-06-10,CASH_DIVIDEND,2.6,,,40.6,0.9398148148148148,TPEx bulletin/exDailyQ,True
6123,TPEx,2020-12-17,CASH_DIVIDEND,1.0,,,39.95,0.9755799755799756,TPEx bulletin/exDailyQ,True
6123,TPEx,2021-06-11,CASH_DIVIDEND,2.977079,,,48.72,0.9423597678916827,TPEx bulletin/exDailyQ,True
6123,TPEx,2021-12-16,CASH_DIVIDEND,1.2,,,48.6,0.9759036144578314,TPEx bulletin/exDailyQ,True
6123,TPEx,2022-06-10,CASH_DIVIDEND,3.3,,,52.7,0.9410714285714287,TPEx bulletin/exDailyQ,True
6123,TPEx,2022-10-14,STOCK_DIVIDEND,0.0,,,54.47,0.992167577413479,TPEx bulletin/exDailyQ,True
6123,TPEx,2022-12-20,CASH_DIVIDEND,1.252157,,,54.55,0.9775985663082437,TPEx bulletin/exDailyQ,True
6123,TPEx,2023-06-14,CASH_DIVIDEND,3.75,,,68.65,0.9482044198895028,TPEx bulletin/exDailyQ,True
6123,TPEx,2023-12-25,CASH_DIVIDEND,1.1,,,67.1,0.9838709677419354,TPEx bulletin/exDailyQ,True
6123,TPEx,2024-06-13,CASH_DIVIDEND,2.9,,,68.8,0.9595536959553695,TPEx bulletin/exDailyQ,True
6123,TPEx,2024-12-25,CASH_DIVIDEND,1.0,,,55.8,0.9823943661971831,TPEx bulletin/exDailyQ,True
6123,TPEx,2025-06-16,CASH_DIVIDEND,3.05,,,50.95,0.9435185185185185,TPEx bulletin/exDailyQ,True
6123,TPEx,2025-12-24,CASH_DIVIDEND,1.0,,,48.85,0.9799398194583752,TPEx bulletin/exDailyQ,True
6123,TPEx,2026-06-16,CASH_DIVIDEND,2.6,,,43.2,0.943231441048035,TPEx bulletin/exDailyQ,True
6125,TPEx,2018-07-17,CASH_DIVIDEND,0.3,,,10.3,0.9716981132075473,TPEx bulletin/exDailyQ,True
6125,TPEx,2019-07-24,CASH_DIVIDEND,0.50579885,,,14.39,0.965771812080537,TPEx bulletin/exDailyQ,True
6125,TPEx,2020-07-10,CASH_DIVIDEND,2.0,,,16.65,0.8927613941018767,TPEx bulletin/exDailyQ,True
6125,TPEx,2021-09-13,CASH_DIVIDEND,1.5,,,25.4,0.9442379182156134,TPEx bulletin/exDailyQ,True
6125,TPEx,2022-07-12,CASH_DIVIDEND,1.613061,,,26.49,0.9427046263345195,TPEx bulletin/exDailyQ,True
6125,TPEx,2023-07-06,CASH_DIVIDEND,1.62,,,79.68,0.9800738007380075,TPEx bulletin/exDailyQ,True
6125,TPEx,2024-03-29,CASH_DIVIDEND,1.7,,,82.8,0.9798816568047337,TPEx bulletin/exDailyQ,True
6125,TPEx,2024-06-18,STOCK_DIVIDEND,0.0,,,109.71,0.9928506787330316,TPEx bulletin/exDailyQ,True
6125,TPEx,2025-06-25,CASH_DIVIDEND,0.7,,,67.2,0.9896907216494845,TPEx bulletin/exDailyQ,True
6125,TPEx,2026-08-06,CASH_DIVIDEND,0.5,,,48.6,0.9898167006109979,TPEx bulletin/exDailyQ,True
6126,TPEx,2018-08-15,STOCK_DIVIDEND,0.33882639,,,12.44,0.9424242424242424,TPEx bulletin/exDailyQ,True
6126,TPEx,2019-07-30,CASH_DIVIDEND,0.3,,,12.0,0.975609756097561,TPEx bulletin/exDailyQ,True
6126,TPEx,2020-07-02,CASH_DIVIDEND,0.7,,,15.4,0.9565217391304347,TPEx bulletin/exDailyQ,True
6126,TPEx,2021-07-08,CASH_DIVIDEND,1.4,,,24.15,0.9452054794520547,TPEx bulletin/exDailyQ,True
6126,TPEx,2022-07-20,CASH_DIVIDEND,1.332564,,,19.22,0.935279805352798,TPEx bulletin/exDailyQ,True
6126,TPEx,2023-09-21,CASH_DIVIDEND,1.2,,,29.15,0.9604612850082371,TPEx bulletin/exDailyQ,True
6126,TPEx,2024-09-16,CASH_DIVIDEND,1.080978,,,29.72,0.9649350649350649,TPEx bulletin/exDailyQ,True
6126,TPEx,2025-09-11,CASH_DIVIDEND,0.757287,,,26.79,0.9724137931034482,TPEx bulletin/exDailyQ,True
6127,TPEx,2018-07-25,CASH_DIVIDEND,0.25,,,33.9,0.9926793557833089,TPEx bulletin/exDailyQ,True
6127,TPEx,2024-11-27,CASH_DIVIDEND,0.4,,,28.4,0.986111111111111,TPEx bulletin/exDailyQ,True
6129,TPEx,2023-07-11,CASH_DIVIDEND,0.65,,,31.25,0.9796238244514107,TPEx bulletin/exDailyQ,True
6129,TPEx,2024-07-16,CASH_DIVIDEND,0.25,,,26.5,0.9906542056074766,TPEx bulletin/exDailyQ,True
6130,TPEx,2021-10-22,STOCK_DIVIDEND,0.0,,,25.14,0.9380597014925373,TPEx bulletin/exDailyQ,True
6130,TPEx,2024-07-11,CASH_DIVIDEND,0.5,,,35.1,0.9859550561797753,TPEx bulletin/exDailyQ,True
6134,TPEx,2021-01-18,CAPITAL_REDUCTION,,,,17.16,1.395121951219512,TPEx bulletin/revivt,True
6134,TPEx,2022-07-12,CASH_DIVIDEND,0.1,,,22.5,0.9955752212389379,TPEx bulletin/exDailyQ,True
6134,TPEx,2025-06-26,CASH_DIVIDEND,0.2,,,19.6,0.98989898989899,TPEx bulletin/exDailyQ,True
6134,TPEx,2026-08-05,CASH_DIVIDEND,0.2,,,26.1,0.9923954372623575,TPEx bulletin/exDailyQ,True
6138,TPEx,2018-08-01,CASH_DIVIDEND,2.40007006,,,55.9,0.9588336192109778,TPEx bulletin/exDailyQ,True
6138,TPEx,2018-10-01,CAPITAL_REDUCTION,,,,72.29,1.3486940298507464,TPEx bulletin/revivt,True
6138,TPEx,2019-08-01,CASH_DIVIDEND,4.20303749,,,58.8,0.9333333333333332,TPEx bulletin/exDailyQ,True
6138,TPEx,2020-07-30,CASH_DIVIDEND,4.331117,,,80.87,0.9491784037558686,TPEx bulletin/exDailyQ,True
6138,TPEx,2021-08-02,CASH_DIVIDEND,5.200993,,,173.8,0.9709497206703911,TPEx bulletin/exDailyQ,True
6138,TPEx,2022-07-28,CASH_DIVIDEND,9.020368,,,127.48,0.9339194139194139,TPEx bulletin/exDailyQ,True
6138,TPEx,2023-07-28,CASH_DIVIDEND,9.000122,,,147.5,0.9424920127795527,TPEx bulletin/exDailyQ,True
6138,TPEx,2024-08-01,CASH_DIVIDEND,5.969651,,,173.53,0.966740947075209,TPEx bulletin/exDailyQ,True
6138,TPEx,2025-07-31,CASH_DIVIDEND,8.600749,,,170.4,0.9519553072625698,TPEx bulletin/exDailyQ,True
6138,TPEx,2026-07-31,CASH_DIVIDEND,10.948006,,,246.55,0.9574757281553399,TPEx bulletin/exDailyQ,True
6140,TPEx,2022-09-01,STOCK_DIVIDEND,0.0,,,16.91,0.9091397849462365,TPEx bulletin/exDailyQ,True
6140,TPEx,2023-08-31,STOCK_DIVIDEND,0.0,,,18.95,0.908872901678657,TPEx bulletin/exDailyQ,True
6140,TPEx,2024-09-02,STOCK_DIVIDEND,0.0,,,27.53,0.9300675675675676,TPEx bulletin/exDailyQ,True
6140,TPEx,2025-09-01,STOCK_DIVIDEND,0.0,,,37.95,0.9089820359281438,TPEx bulletin/exDailyQ,True
6143,TPEx,2018-08-09,CASH_DIVIDEND,2.0,,,42.35,0.9549041713641488,TPEx bulletin/exDailyQ,True
6143,TPEx,2019-08-09,CASH_DIVIDEND,4.0,,,43.7,0.9161425576519916,TPEx bulletin/exDailyQ,True
6143,TPEx,2020-08-11,CASH_DIVIDEND,2.849711,,,38.75,0.9314903846153846,TPEx bulletin/exDailyQ,True
6143,TPEx,2021-08-11,CASH_DIVIDEND,2.0,,,50.1,0.9616122840690979,TPEx bulletin/exDailyQ,True
6143,TPEx,2022-08-11,CASH_DIVIDEND,2.5,,,50.6,0.9529190207156308,TPEx bulletin/exDailyQ,True
6143,TPEx,2023-08-10,CASH_DIVIDEND,3.0,,,72.9,0.9604743083003953,TPEx bulletin/exDailyQ,True
6143,TPEx,2024-06-07,CASH_DIVIDEND,4.0,,,133.0,0.9708029197080292,TPEx bulletin/exDailyQ,True
6143,TPEx,2025-04-11,CASH_DIVIDEND,7.0,,,101.5,0.9354838709677419,TPEx bulletin/exDailyQ,True
6143,TPEx,2026-04-10,CASH_DIVIDEND,6.0,,,93.9,0.93993993993994,TPEx bulletin/exDailyQ,True
6144,TPEx,2020-09-21,CAPITAL_REDUCTION,,,,11.69,1.9101307189542482,TPEx bulletin/revivt,True
6146,TPEx,2018-07-19,STOCK_DIVIDEND,6.1,,,141.98,0.9496989966555184,TPEx bulletin/exDailyQ,True
6146,TPEx,2019-07-04,CASH_DIVIDEND,6.2,,,180.3,0.9667560321715818,TPEx bulletin/exDailyQ,True
6146,TPEx,2020-07-02,CASH_DIVIDEND,6.0,,,236.0,0.9752066115702479,TPEx bulletin/exDailyQ,True
6146,TPEx,2021-08-19,STOCK_DIVIDEND,6.3,,,230.19,0.9281854838709678,TPEx bulletin/exDailyQ,True
6146,TPEx,2022-06-28,CASH_DIVIDEND,9.0,,,175.5,0.9512195121951219,TPEx bulletin/exDailyQ,True
6146,TPEx,2023-07-04,STOCK_DIVIDEND,11.0,,,238.1,0.9122605363984674,TPEx bulletin/exDailyQ,True
6146,TPEx,2024-06-13,CASH_DIVIDEND,10.5,,,230.5,0.9564315352697096,TPEx bulletin/exDailyQ,True
6146,TPEx,2025-06-05,CASH_DIVIDEND,10.1,,,177.9,0.9462765957446809,TPEx bulletin/exDailyQ,True
6146,TPEx,2026-06-11,CASH_DIVIDEND,12.0,,,202.0,0.9439252336448598,TPEx bulletin/exDailyQ,True
6147,TPEx,2018-07-25,CASH_DIVIDEND,2.35,,,65.95,0.965592972181552,TPEx bulletin/exDailyQ,True
6147,TPEx,2019-07-25,CASH_DIVIDEND,3.5,,,63.8,0.9479940564635958,TPEx bulletin/exDailyQ,True
6147,TPEx,2020-07-23,CASH_DIVIDEND,4.2,,,61.2,0.9357798165137614,TPEx bulletin/exDailyQ,True
6147,TPEx,2021-07-21,CASH_DIVIDEND,3.8,,,70.5,0.9488559892328399,TPEx bulletin/exDailyQ,True
6147,TPEx,2022-07-20,CASH_DIVIDEND,6.0,,,53.9,0.8998330550918197,TPEx bulletin/exDailyQ,True
6147,TPEx,2023-06-16,CASH_DIVIDEND,5.5,,,64.1,0.9209770114942528,TPEx bulletin/exDailyQ,True
6147,TPEx,2024-05-23,CASH_DIVIDEND,3.75,,,75.75,0.9528301886792453,TPEx bulletin/exDailyQ,True
6147,TPEx,2025-06-17,CASH_DIVIDEND,3.750212,,,57.25,0.9385245901639344,TPEx bulletin/exDailyQ,True
6147,TPEx,2026-06-17,CASH_DIVIDEND,2.8,,,224.7,0.9876923076923076,TPEx bulletin/exDailyQ,True
6148,TPEx,2018-10-01,CAPITAL_REDUCTION,,,,8.64,1.3374613003095976,TPEx bulletin/revivt,True
6148,TPEx,2019-02-18,CAPITAL_REDUCTION,,,,9.97,0.998997995991984,TPEx bulletin/revivt,True
6148,TPEx,2019-07-05,CASH_DIVIDEND,0.999698,,,11.75,0.9215686274509803,TPEx bulletin/exDailyQ,True
6148,TPEx,2020-07-29,CASH_DIVIDEND,0.315763,,,10.03,0.9690821256038648,TPEx bulletin/exDailyQ,True
6148,TPEx,2021-04-06,CASH_DIVIDEND,0.810448,,,16.84,0.9541076487252126,TPEx bulletin/exDailyQ,True
6148,TPEx,2022-04-07,CASH_DIVIDEND,1.001013,,,15.05,0.9376947040498442,TPEx bulletin/exDailyQ,True
6148,TPEx,2023-04-07,CASH_DIVIDEND,0.751012,,,20.45,0.964622641509434,TPEx bulletin/exDailyQ,True
6148,TPEx,2024-04-02,CASH_DIVIDEND,1.2,,,31.8,0.9636363636363636,TPEx bulletin/exDailyQ,True
6148,TPEx,2025-04-01,CASH_DIVIDEND,1.38,,,45.92,0.9708245243128965,TPEx bulletin/exDailyQ,True
6148,TPEx,2026-04-01,CASH_DIVIDEND,1.23,,,33.22,0.9642960812772132,TPEx bulletin/exDailyQ,True
6150,TPEx,2018-08-13,STOCK_DIVIDEND,5.0,,,119.09,0.8756617647058824,TPEx bulletin/exDailyQ,True
6150,TPEx,2019-07-09,CASH_DIVIDEND,2.0,,,79.7,0.9755201958384333,TPEx bulletin/exDailyQ,True
6150,TPEx,2021-08-09,CASH_DIVIDEND,0.5,,,156.5,0.9968152866242038,TPEx bulletin/exDailyQ,True
6150,TPEx,2022-07-13,CASH_DIVIDEND,11.0,,,58.6,0.8419540229885059,TPEx bulletin/exDailyQ,True
6150,TPEx,2026-07-16,CASH_DIVIDEND,0.6,,,61.7,0.9903691813804174,TPEx bulletin/exDailyQ,True
6151,TPEx,2018-06-15,CASH_DIVIDEND,2.0,,,23.4,0.9212598425196851,TPEx bulletin/exDailyQ,True
6151,TPEx,2019-07-03,CASH_DIVIDEND,1.3,,,18.3,0.9336734693877551,TPEx bulletin/exDailyQ,True
6151,TPEx,2020-07-03,CASH_DIVIDEND,1.0,,,20.85,0.954233409610984,TPEx bulletin/exDailyQ,True
6151,TPEx,2021-08-03,CASH_DIVIDEND,1.8,,,38.7,0.9555555555555556,TPEx bulletin/exDailyQ,True
6151,TPEx,2022-06-16,CASH_DIVIDEND,3.0,,,27.3,0.900990099009901,TPEx bulletin/exDailyQ,True
6151,TPEx,2023-06-16,CASH_DIVIDEND,2.0,,,27.9,0.9331103678929766,TPEx bulletin/exDailyQ,True
6151,TPEx,2024-03-27,CASH_DIVIDEND,1.5,,,27.1,0.9475524475524476,TPEx bulletin/exDailyQ,True
6151,TPEx,2025-05-27,CASH_DIVIDEND,1.5,,,29.9,0.9522292993630573,TPEx bulletin/exDailyQ,True
6151,TPEx,2026-03-26,CASH_DIVIDEND,1.5,,,29.65,0.9518459069020867,TPEx bulletin/exDailyQ,True
6154,TPEx,2018-09-10,CASH_DIVIDEND,1.0,,,16.65,0.943342776203966,TPEx bulletin/exDailyQ,True
6154,TPEx,2019-09-20,CASH_DIVIDEND,1.0,,,15.1,0.9378881987577639,TPEx bulletin/exDailyQ,True
6154,TPEx,2020-09-14,CASH_DIVIDEND,0.6,,,13.3,0.9568345323741008,TPEx bulletin/exDailyQ,True
6154,TPEx,2021-09-13,CASH_DIVIDEND,0.55,,,18.7,0.9714285714285714,TPEx bulletin/exDailyQ,True
6154,TPEx,2022-09-14,CASH_DIVIDEND,1.2,,,16.85,0.9335180055401663,TPEx bulletin/exDailyQ,True
6154,TPEx,2023-08-28,CASH_DIVIDEND,0.9,,,15.95,0.9465875370919881,TPEx bulletin/exDailyQ,True
6154,TPEx,2024-06-18,CASH_DIVIDEND,0.72,,,16.38,0.9578947368421051,TPEx bulletin/exDailyQ,True
6154,TPEx,2025-06-17,CASH_DIVIDEND,0.6,,,14.55,0.9603960396039605,TPEx bulletin/exDailyQ,True
6154,TPEx,2026-06-17,CASH_DIVIDEND,0.51,,,13.69,0.9640845070422536,TPEx bulletin/exDailyQ,True
6156,TPEx,2018-08-09,STOCK_DIVIDEND,0.4,,,16.78,0.9400560224089636,TPEx bulletin/exDailyQ,True
6156,TPEx,2019-08-01,CASH_DIVIDEND,0.4,,,14.75,0.9735973597359736,TPEx bulletin/exDailyQ,True
6156,TPEx,2020-08-20,CASH_DIVIDEND,0.202482,,,19.65,0.9899244332493702,TPEx bulletin/exDailyQ,True
6156,TPEx,2021-08-26,CASH_DIVIDEND,0.5,,,15.7,0.9691358024691358,TPEx bulletin/exDailyQ,True
6156,TPEx,2022-10-18,CASH_DIVIDEND,0.516065,,,15.83,0.9681957186544342,TPEx bulletin/exDailyQ,True
6156,TPEx,2023-08-10,CASH_DIVIDEND,0.8,,,21.25,0.9637188208616779,TPEx bulletin/exDailyQ,True
6156,TPEx,2024-08-14,CASH_DIVIDEND,0.798693,,,26.15,0.9703153988868274,TPEx bulletin/exDailyQ,True
6156,TPEx,2025-08-14,CASH_DIVIDEND,1.0,,,24.15,0.9602385685884692,TPEx bulletin/exDailyQ,True
6156,TPEx,2026-07-14,CASH_DIVIDEND,0.2,,,28.15,0.9929453262786595,TPEx bulletin/exDailyQ,True
6158,TPEx,2018-08-08,CASH_DIVIDEND,1.22103744,,,20.28,0.9432558139534885,TPEx bulletin/exDailyQ,True
6158,TPEx,2019-07-23,CASH_DIVIDEND,10.0,,,31.0,0.7560975609756098,TPEx bulletin/exDailyQ,True
6158,TPEx,2019-10-07,CAPITAL_REDUCTION,,,,39.5,1.595959595959596,TPEx bulletin/revivt,True
6158,TPEx,2020-08-18,CASH_DIVIDEND,0.3,,,30.25,0.9901800327332242,TPEx bulletin/exDailyQ,True
6158,TPEx,2021-09-09,CASH_DIVIDEND,0.500037,,,32.45,0.9848254931714719,TPEx bulletin/exDailyQ,True
6158,TPEx,2022-08-04,CASH_DIVIDEND,1.0,,,27.85,0.9653379549393414,TPEx bulletin/exDailyQ,True
6158,TPEx,2023-08-03,CASH_DIVIDEND,1.100344,,,32.05,0.9668174962292609,TPEx bulletin/exDailyQ,True
6158,TPEx,2024-08-01,CASH_DIVIDEND,1.000646,,,29.1,0.9667774086378738,TPEx bulletin/exDailyQ,True
6158,TPEx,2025-07-24,CASH_DIVIDEND,1.014766,,,22.69,0.9573839662447258,TPEx bulletin/exDailyQ,True
6160,TPEx,2019-07-11,CASH_DIVIDEND,0.73,,,19.97,0.9647342995169081,TPEx bulletin/exDailyQ,True
6160,TPEx,2022-07-21,CASH_DIVIDEND,0.35,,,17.15,0.9799999999999999,TPEx bulletin/exDailyQ,True
6160,TPEx,2023-07-27,CASH_DIVIDEND,0.6,,,27.8,0.9788732394366197,TPEx bulletin/exDailyQ,True
6161,TPEx,2018-07-09,CASH_DIVIDEND,1.1,,,17.95,0.942257217847769,TPEx bulletin/exDailyQ,True
6161,TPEx,2018-10-01,CAPITAL_REDUCTION,,,,18.57,1.160625,TPEx bulletin/revivt,True
6161,TPEx,2019-07-18,CASH_DIVIDEND,1.6,,,20.05,0.9260969976905312,TPEx bulletin/exDailyQ,True
6161,TPEx,2020-07-14,CASH_DIVIDEND,0.9,,,18.3,0.9531250000000001,TPEx bulletin/exDailyQ,True
6161,TPEx,2021-08-02,CASH_DIVIDEND,1.6,,,26.9,0.943859649122807,TPEx bulletin/exDailyQ,True
6161,TPEx,2022-06-27,CASH_DIVIDEND,3.0,,,26.2,0.8972602739726028,TPEx bulletin/exDailyQ,True
6161,TPEx,2023-07-27,CASH_DIVIDEND,2.5,,,42.5,0.9444444444444444,TPEx bulletin/exDailyQ,True
6161,TPEx,2024-07-18,CASH_DIVIDEND,2.0,,,59.1,0.967266775777414,TPEx bulletin/exDailyQ,True
6161,TPEx,2024-10-21,CAPITAL_REDUCTION,,,,57.4,1.2601536772777169,TPEx bulletin/revivt,True
6161,TPEx,2025-07-31,CASH_DIVIDEND,3.0,,,41.05,0.9318955732122588,TPEx bulletin/exDailyQ,True
6161,TPEx,2026-07-16,CASH_DIVIDEND,2.2,,,52.8,0.96,TPEx bulletin/exDailyQ,True
6163,TPEx,2018-08-27,CASH_DIVIDEND,0.5,,,13.05,0.96309963099631,TPEx bulletin/exDailyQ,True
6163,TPEx,2019-07-17,CASH_DIVIDEND,0.3,,,17.9,0.9835164835164835,TPEx bulletin/exDailyQ,True
6163,TPEx,2020-07-29,CASH_DIVIDEND,0.414638,,,16.14,0.9752265861027191,TPEx bulletin/exDailyQ,True
6163,TPEx,2022-09-12,CASH_DIVIDEND,0.309859,,,15.29,0.9801282051282051,TPEx bulletin/exDailyQ,True
6163,TPEx,2023-09-08,CASH_DIVIDEND,0.29971,,,17.95,0.9835616438356164,TPEx bulletin/exDailyQ,True
6163,TPEx,2024-09-05,CASH_DIVIDEND,0.3,,,23.5,0.9873949579831932,TPEx bulletin/exDailyQ,True
6163,TPEx,2025-09-02,CASH_DIVIDEND,0.450019,,,21.5,0.979498861047836,TPEx bulletin/exDailyQ,True
6167,TPEx,2022-08-23,CASH_DIVIDEND,0.19,,,15.21,0.9876623376623377,TPEx bulletin/exDailyQ,True
6167,TPEx,2023-08-24,CASH_DIVIDEND,0.7,,,18.2,0.962962962962963,TPEx bulletin/exDailyQ,True
6167,TPEx,2024-06-21,CASH_DIVIDEND,0.5,,,15.7,0.9691358024691358,TPEx bulletin/exDailyQ,True
6167,TPEx,2025-06-20,CASH_DIVIDEND,0.2,,,13.7,0.9856115107913669,TPEx bulletin/exDailyQ,True
6167,TPEx,2025-10-20,CAPITAL_REDUCTION,,,,12.17,1.0184100418410043,TPEx bulletin/revivt,True
6169,TPEx,2019-10-07,CAPITAL_REDUCTION,,,,19.92,1.5872509960159362,TPEx bulletin/revivt,True
6170,TPEx,2020-07-27,CASH_DIVIDEND,0.9,,,19.2,0.9552238805970148,TPEx bulletin/exDailyQ,True
6170,TPEx,2021-07-02,CASH_DIVIDEND,1.4,,,37.85,0.9643312101910828,TPEx bulletin/exDailyQ,True
6170,TPEx,2022-07-14,CASH_DIVIDEND,1.6,,,24.0,0.9375,TPEx bulletin/exDailyQ,True
6170,TPEx,2023-07-18,CASH_DIVIDEND,2.1,,,42.9,0.9533333333333333,TPEx bulletin/exDailyQ,True
6170,TPEx,2024-07-15,CASH_DIVIDEND,2.73,,,56.77,0.9541176470588236,TPEx bulletin/exDailyQ,True
6170,TPEx,2025-07-10,CASH_DIVIDEND,3.11,,,48.29,0.9394941634241245,TPEx bulletin/exDailyQ,True
6170,TPEx,2026-07-08,CASH_DIVIDEND,4.0,,,48.3,0.9235181644359465,TPEx bulletin/exDailyQ,True
6171,TPEx,2018-08-14,CASH_DIVIDEND,0.3,,,11.8,0.975206611570248,TPEx bulletin/exDailyQ,True
6171,TPEx,2019-08-01,CASH_DIVIDEND,0.2,,,16.0,0.9876543209876544,TPEx bulletin/exDailyQ,True
6171,TPEx,2020-07-31,CASH_DIVIDEND,0.3,,,23.55,0.9874213836477987,TPEx bulletin/exDailyQ,True
6171,TPEx,2021-10-18,STOCK_DIVIDEND,1.0,,,26.09,0.8416129032258064,TPEx bulletin/exDailyQ,True
6171,TPEx,2022-08-26,STOCK_DIVIDEND,1.5,,,25.13,0.8239344262295082,TPEx bulletin/exDailyQ,True
6171,TPEx,2023-06-29,CASH_DIVIDEND,1.0,,,21.2,0.954954954954955,TPEx bulletin/exDailyQ,True
6171,TPEx,2024-08-29,CASH_DIVIDEND,1.5,,,47.75,0.9695431472081218,TPEx bulletin/exDailyQ,True
6171,TPEx,2025-07-30,CASH_DIVIDEND,2.5,,,33.1,0.9297752808988764,TPEx bulletin/exDailyQ,True
6173,TPEx,2018-07-11,CASH_DIVIDEND,1.5,,,135.5,0.9890510948905109,TPEx bulletin/exDailyQ,True
6173,TPEx,2019-07-10,CASH_DIVIDEND,4.3,,,62.8,0.9359165424739195,TPEx bulletin/exDailyQ,True
6173,TPEx,2020-07-14,CASH_DIVIDEND,1.8,,,53.3,0.9673321234119782,TPEx bulletin/exDailyQ,True
6173,TPEx,2021-07-28,CASH_DIVIDEND,2.009346,,,71.39,0.9726158038147138,TPEx bulletin/exDailyQ,True
6173,TPEx,2022-07-12,CASH_DIVIDEND,2.009346,,,36.64,0.9479948253557569,TPEx bulletin/exDailyQ,True
6173,TPEx,2023-07-20,CASH_DIVIDEND,1.205607,,,40.99,0.9713270142180095,TPEx bulletin/exDailyQ,True
6173,TPEx,2024-07-10,CASH_DIVIDEND,1.205607,,,51.19,0.9769083969465648,TPEx bulletin/exDailyQ,True
6173,TPEx,2025-07-10,CASH_DIVIDEND,1.406542,,,35.74,0.9620457604306865,TPEx bulletin/exDailyQ,True
6173,TPEx,2026-07-09,CASH_DIVIDEND,1.8,,,271.2,0.9934065934065933,TPEx bulletin/exDailyQ,True
6174,TPEx,2018-08-27,CASH_DIVIDEND,0.5,,,19.45,0.974937343358396,TPEx bulletin/exDailyQ,True
6174,TPEx,2019-08-30,CASH_DIVIDEND,1.0,,,15.0,0.9375,TPEx bulletin/exDailyQ,True
6174,TPEx,2022-06-13,CASH_DIVIDEND,1.6,,,30.4,0.95,TPEx bulletin/exDailyQ,True
6174,TPEx,2023-06-09,CASH_DIVIDEND,2.7,,,28.3,0.9129032258064517,TPEx bulletin/exDailyQ,True
6174,TPEx,2024-08-21,CASH_DIVIDEND,0.14,,,19.61,0.9929113924050632,TPEx bulletin/exDailyQ,True
6174,TPEx,2025-07-02,CASH_DIVIDEND,0.4,,,19.25,0.9796437659033079,TPEx bulletin/exDailyQ,True
6174,TPEx,2026-07-01,CASH_DIVIDEND,0.34,,,49.46,0.9931726907630523,TPEx bulletin/exDailyQ,True
6175,TPEx,2018-08-27,CASH_DIVIDEND,2.0,,,36.1,0.9475065616797901,TPEx bulletin/exDailyQ,True
6175,TPEx,2019-08-01,CASH_DIVIDEND,1.5,,,22.8,0.9382716049382716,TPEx bulletin/exDailyQ,True
6175,TPEx,2020-07-30,CASH_DIVIDEND,0.500679,,,22.05,0.9778270509977827,TPEx bulletin/exDailyQ,True
6175,TPEx,2021-10-05,CASH_DIVIDEND,1.050273,,,41.2,0.9751479289940829,TPEx bulletin/exDailyQ,True
6175,TPEx,2022-07-28,CASH_DIVIDEND,1.5,,,31.05,0.9539170506912443,TPEx bulletin/exDailyQ,True
6175,TPEx,2023-08-18,CASH_DIVIDEND,1.75,,,34.6,0.951856946354883,TPEx bulletin/exDailyQ,True
6175,TPEx,2024-08-06,CASH_DIVIDEND,1.045821,,,36.4,0.9719626168224298,TPEx bulletin/exDailyQ,True
6175,TPEx,2025-07-10,CASH_DIVIDEND,1.75,,,31.8,0.947839046199702,TPEx bulletin/exDailyQ,True
