symbol,exchange,date,source,open,high,low,close,volume,reason,resolution
1419,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,66.69999694824219,66.69999694824219,66.69999694824219,66.69999694824219,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1423,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,36.900001525878906,36.900001525878906,36.900001525878906,36.900001525878906,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1432,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,15.199999809265137,15.199999809265137,15.199999809265137,15.199999809265137,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1434,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1435,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,29.200000762939453,29.200000762939453,29.200000762939453,29.200000762939453,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1436,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,44.900001525878906,44.900001525878906,44.900001525878906,44.900001525878906,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1437,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,30.799999237060547,30.799999237060547,30.799999237060547,30.799999237060547,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1438,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,21.950000762939453,21.950000762939453,21.950000762939453,21.950000762939453,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1439,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,23.5,23.5,23.5,23.5,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1440,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,13.350000381469727,13.350000381469727,13.350000381469727,13.350000381469727,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1441,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,9.359999656677246,9.359999656677246,9.359999656677246,9.359999656677246,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1442,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,28.450000762939453,28.450000762939453,28.450000762939453,28.450000762939453,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1443,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,26.100000381469727,26.100000381469727,26.100000381469727,26.100000381469727,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
