symbol,name,exchange,listing_date,registration,industry_code,preferred_shares,source,instrument_type,is_ky,point_in_time_complete,is_suspended,is_disposition,is_full_cash_delivery,snapshot_date
3632,研勤,TPEx,2011-01-11,－,27,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,True,2026-08-21
3646,艾恩特,TPEx,2012-03-27,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
3663,鑫科,TPEx,2012-11-20,－,31,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
3664,安瑞-KY,TPEx,2010-06-24,KY 開曼群島,27,0,TPEx mopsfin_t187ap03_O,stock,True,False,False,False,True,2026-08-21
3666,光耀,TPEx,2014-12-04,－,26,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
3672,康聯訊,TPEx,2015-04-20,－,27,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
3675,德微,TPEx,2012-06-29,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
3680,家登,TPEx,2011-08-31,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
3684,榮昌,TPEx,2014-03-28,－,27,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
3685,元創精密,TPEx,2010-12-08,－,05,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
3687,歐買尬,TPEx,2011-01-11,－,36,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
3689,湧德,TPEx,2012-10-18,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
3691,碩禾,TPEx,2010-11-18,－,26,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
3693,營邦,TPEx,2013-11-27,－,25,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
3707,漢磊,TPEx,2014-10-01,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
3709,鑫聯大投控,TPEx,2017-09-01,－,25,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
3710,連展投控,TPEx,2017-12-29,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,True,2026-08-21
3713,新晶投控,TPEx,2020-02-27,－,35,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4102,永日,TPEx,2001-03-20,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4105,東洋,TPEx,2001-09-27,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4107,邦特,TPEx,2002-03-04,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4109,加捷生醫,TPEx,2002-08-08,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4111,濟生,TPEx,1999-03-06,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4113,聯上,TPEx,2003-07-22,－,14,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4114,健喬,TPEx,2003-05-12,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4116,明基醫,TPEx,2015-12-16,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4120,友華,TPEx,2003-11-05,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4121,優盛,TPEx,2003-07-25,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4123,晟德,TPEx,2003-10-07,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4126,太醫,TPEx,2004-02-09,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4127,天良,TPEx,2005-07-29,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,True,False,False,2026-08-21
4128,中天,TPEx,2006-06-09,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4129,聯合,TPEx,2004-09-29,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4131,浩泰,TPEx,2004-04-09,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4138,曜亞,TPEx,2010-12-29,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4139,馬光-KY,TPEx,2011-04-29,KY 開曼群島,22,0,TPEx mopsfin_t187ap03_O,stock,True,False,False,False,False,2026-08-21
4147,中裕,TPEx,2015-11-23,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4153,鈺緯,TPEx,2013-05-23,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4154,樂威科-KY,TPEx,2011-12-28,KY 開曼群島,20,0,TPEx mopsfin_t187ap03_O,stock,True,False,False,False,False,2026-08-21
4157,太景*-KY,TPEx,2014-01-17,KY 開曼群島,22,0,TPEx mopsfin_t187ap03_O,stock,True,False,False,False,False,2026-08-21
4160,訊聯基因,TPEx,2012-09-17,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4161,聿新科,TPEx,2013-06-26,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4162,智擎,TPEx,2012-09-18,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4163,鐿鈦,TPEx,2012-11-15,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4166,友霖,TPEx,2025-08-21,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4167,松瑞藥,TPEx,2015-09-08,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4168,醣聯,TPEx,2012-12-18,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4171,瑞基,TPEx,2014-08-14,－,33,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4173,久裕,TPEx,2013-10-31,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4174,浩鼎,TPEx,2015-03-23,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4175,杏一,TPEx,2014-04-23,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4183,福永生技,TPEx,2017-03-09,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4188,安克,TPEx,2015-03-24,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4192,杏國,TPEx,2014-10-28,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4198,欣大健康,TPEx,2014-12-23,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4205,中華食,TPEx,1999-01-31,－,02,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4207,環泰,TPEx,2000-01-21,－,02,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4303,信立,TPEx,1999-03-10,－,03,0,TPEx mopsfin_t187ap03_O,stock,False,False,True,False,False,2026-08-21
4304,勝昱,TPEx,2000-01-27,－,03,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4305,世坤,TPEx,2000-09-28,－,03,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4401,東隆興,TPEx,1996-05-09,－,04,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4402,郡都開發,TPEx,1997-07-23,－,04,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4406,新昕纖,TPEx,1999-01-14,－,04,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4413,飛寶企業,TPEx,1999-07-29,－,04,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4416,三圓,TPEx,2000-05-06,－,14,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4417,金洲,TPEx,2000-11-07,－,04,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4419,皇家美食,TPEx,2001-06-26,－,16,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4420,光明,TPEx,2002-04-18,－,04,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4430,耀億,TPEx,2011-06-09,－,20,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4432,銘旺實,TPEx,2012-11-26,－,04,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4433,興采,TPEx,2014-11-03,－,04,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4442,竣邦-KY,TPEx,2023-11-29,KY 開曼群島,04,0,TPEx mopsfin_t187ap03_O,stock,True,False,False,False,False,2026-08-21
4502,健信,TPEx,1995-12-12,－,05,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4503,金雨,TPEx,1996-12-19,－,05,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4506,崇友,TPEx,1997-12-06,－,05,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4510,高鋒,TPEx,1998-02-24,－,05,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4513,福裕,TPEx,1998-03-25,－,05,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4523,永彰,TPEx,1999-11-22,－,05,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4527,方方土霖,TPEx,2000-09-28,－,05,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4528,江興鍛,TPEx,2001-02-12,－,05,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4529,淳紳,TPEx,2001-05-04,－,20,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,True,2026-08-21
4530,天意能創,TPEx,2001-04-30,－,16,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4533,協易機,TPEx,2002-04-26,－,05,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4534,慶騰,TPEx,2003-03-31,－,05,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4535,至興,TPEx,2003-04-16,－,05,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4538,大詠城,TPEx,2019-01-15,－,05,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4541,晟田,TPEx,2014-07-22,－,20,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4542,科嶠,TPEx,2014-08-25,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4543,萬在,TPEx,2016-03-15,－,05,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4549,桓達,TPEx,2014-11-27,－,05,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4550,長佳,TPEx,2015-03-18,－,05,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4554,橙的,TPEx,2016-08-05,－,31,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4556,旭然,TPEx,2015-12-22,－,20,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4558,寶緯,TPEx,2022-03-17,－,05,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4561,健椿,TPEx,2018-06-11,－,05,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4563,百德,TPEx,2018-07-12,－,05,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4568,科際精密,TPEx,2018-10-03,－,05,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4577,達航科技,TPEx,2022-06-14,－,31,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4580,捷流閥業,TPEx,2020-01-06,－,05,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4584,君帆,TPEx,2022-10-05,－,05,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4609,唐鋒,TPEx,2000-05-19,－,38,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,True,2026-08-21
4702,中美實,TPEx,1995-04-21,－,38,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4706,大恭,TPEx,1998-04-17,－,21,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4707,磐亞,TPEx,1998-05-20,－,21,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4711,永純,TPEx,1999-02-24,－,21,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4714,永捷,TPEx,2000-03-27,－,21,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4716,大立,TPEx,2000-03-27,－,21,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4721,美琪瑪,TPEx,2001-03-09,－,21,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4726,永昕,TPEx,2013-12-25,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4728,雙美,TPEx,2012-01-10,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4729,熒茂,TPEx,2009-02-24,－,26,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4735,豪展,TPEx,2011-08-16,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4741,泓瀚,TPEx,2017-09-26,－,21,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4743,合一,TPEx,2011-09-23,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4744,皇將,TPEx,2018-07-12,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4745,合富-KY,TPEx,2013-01-30,KY 開曼群島,22,0,TPEx mopsfin_t187ap03_O,stock,True,False,False,False,False,2026-08-21
4747,強生製藥,TPEx,2013-12-25,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4749,新應材,TPEx,2025-01-17,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4754,國碳科,TPEx,2016-09-28,－,21,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4760,勤凱科技,TPEx,2019-03-21,－,31,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4767,誠泰科技,TPEx,2018-10-29,－,21,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4768,晶呈科技,TPEx,2022-04-13,－,21,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4772,台特化,TPEx,2024-09-20,－,21,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4804,大略-KY,TPEx,2015-12-04,KY 開曼群島,16,0,TPEx mopsfin_t187ap03_O,stock,True,False,False,False,False,2026-08-21
4806,桂田文創,TPEx,2016-03-09,－,32,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4903,聯光通,TPEx,2001-05-14,－,27,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4905,台聯電,TPEx,2001-12-07,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4907,富宇,TPEx,2002-03-04,－,14,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4908,前鼎,TPEx,2002-02-27,－,27,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4909,新復興,TPEx,2002-11-28,－,27,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4911,德英,TPEx,2011-03-21,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4923,力士,TPEx,2022-03-14,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4924,欣厚-KY,TPEx,2011-10-18,KY 開曼群島,35,0,TPEx mopsfin_t187ap03_O,stock,True,False,False,False,False,2026-08-21
4931,新盛力,TPEx,2019-09-17,－,25,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,True,False,2026-08-21
4933,友輝,TPEx,2011-07-29,－,26,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4939,亞電,TPEx,2011-09-19,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4946,辣椒,TPEx,2011-06-10,－,32,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4950,金耘國際,TPEx,2012-04-27,－,10,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4951,精拓科,TPEx,2022-11-03,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4953,緯致,TPEx,2014-01-08,－,30,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4966,譜瑞-KY,TPEx,2011-09-13,KY 開曼群島,24,0,TPEx mopsfin_t187ap03_O,stock,True,False,False,False,False,2026-08-21
4971,IET-KY,TPEx,2013-07-24,KY 開曼群島,24,0,TPEx mopsfin_t187ap03_O,stock,True,False,False,False,False,2026-08-21
4972,湯石照明,TPEx,2013-06-17,－,26,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4973,廣穎電通,TPEx,2012-06-19,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4974,亞泰,TPEx,2011-11-29,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
4979,華星光,TPEx,2011-12-12,－,27,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,True,False,2026-08-21
4991,環宇-KY,TPEx,2014-09-15,KY 開曼群島,24,0,TPEx mopsfin_t187ap03_O,stock,True,False,False,True,False,2026-08-21
4995,晶達,TPEx,2012-05-09,－,26,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5009,榮剛,TPEx,1998-10-17,－,10,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5011,久陽,TPEx,1999-05-06,－,10,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5013,強新,TPEx,2000-05-08,－,10,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5014,建錩,TPEx,2001-02-15,－,10,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5015,華祺,TPEx,2000-12-15,－,10,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5016,松和,TPEx,2001-03-05,－,10,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5201,凱衛,TPEx,2000-10-12,－,30,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5202,力新,TPEx,2000-10-18,－,30,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5205,中茂,TPEx,2001-05-14,－,35,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5206,坤悅,TPEx,2001-10-08,－,14,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5209,新鼎,TPEx,2002-02-25,－,20,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5210,寶碩,TPEx,2002-04-25,－,30,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5211,蒙恬,TPEx,2002-12-23,－,30,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5212,凌網,TPEx,2003-03-24,－,30,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5213,亞昕,TPEx,2003-04-24,－,14,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5220,萬達光電,TPEx,2018-04-26,－,26,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5223,安力-KY,TPEx,2018-07-02,KY 開曼群島,25,0,TPEx mopsfin_t187ap03_O,stock,True,False,False,False,False,2026-08-21
5227,立凱-KY,TPEx,2013-12-09,KY 開曼群島,28,0,TPEx mopsfin_t187ap03_O,stock,True,False,False,False,False,2026-08-21
5228,鈺鎧,TPEx,2022-05-20,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5230,雷笛克光學,TPEx,2012-06-05,－,26,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5245,智晶,TPEx,2015-05-25,－,26,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5251,天鉞電,TPEx,2012-11-26,－,26,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5263,智崴,TPEx,2012-12-18,－,32,0,TPEx mopsfin_t187ap03_O,stock,False,False,True,False,False,2026-08-21
5272,笙科,TPEx,2013-05-30,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5274,信驊,TPEx,2013-04-30,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5276,達輝-KY,TPEx,2014-06-12,KY 開曼群島,20,0,TPEx mopsfin_t187ap03_O,stock,True,False,False,False,False,2026-08-21
5278,尚凡*,TPEx,2013-06-04,－,36,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5287,數字,TPEx,2014-01-20,－,36,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5289,宜鼎,TPEx,2013-11-27,－,25,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5291,邑昇,TPEx,2014-12-23,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5299,杰力,TPEx,2018-01-23,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5301,寶得利,TPEx,1990-06-25,－,16,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,True,2026-08-21
5302,太欣,TPEx,1991-01-17,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5309,系統電,TPEx,1996-03-18,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5310,天剛,TPEx,1996-04-09,－,30,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5312,寶島科,TPEx,1996-05-25,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5314,世紀*,TPEx,1996-09-16,－,20,0,TPEx mopsfin_t187ap03_O,stock,False,False,True,False,False,2026-08-21
5315,光聯,TPEx,1996-11-02,－,26,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5321,美而快,TPEx,1996-12-30,－,36,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5324,士開,TPEx,1997-01-30,－,14,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5328,華容,TPEx,1997-08-28,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5340,建榮,TPEx,1998-01-20,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5344,立衛,TPEx,1998-03-23,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
