symbol,date,open,high,low,close,volume,reason
5259,2019-10-07,0.0,0.0,0.0,0.0,19,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2019-10-21,0.0,0.0,0.0,0.0,702,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2019-11-01,0.0,0.0,0.0,0.0,171,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2019-11-04,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2019-11-11,0.0,0.0,0.0,0.0,31,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5264,2020-08-13,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
6131,2019-03-21,0.0,0.0,0.0,0.0,2,NONPOSITIVE_OHLC_NOT_EXECUTABLE
6131,2019-03-22,0.0,0.0,0.0,0.0,5,NONPOSITIVE_OHLC_NOT_EXECUTABLE
6131,2019-03-25,0.0,0.0,0.0,0.0,4,NONPOSITIVE_OHLC_NOT_EXECUTABLE
6131,2019-03-26,0.0,0.0,0.0,0.0,6,NONPOSITIVE_OHLC_NOT_EXECUTABLE
6131,2019-03-27,0.0,0.0,0.0,0.0,27,NONPOSITIVE_OHLC_NOT_EXECUTABLE
6131,2019-03-28,0.0,0.0,0.0,0.0,17,NONPOSITIVE_OHLC_NOT_EXECUTABLE
6131,2019-03-29,0.0,0.0,0.0,0.0,10,NONPOSITIVE_OHLC_NOT_EXECUTABLE
6131,2019-04-01,0.0,0.0,0.0,0.0,7,NONPOSITIVE_OHLC_NOT_EXECUTABLE
6131,2019-04-02,0.0,0.0,0.0,0.0,10,NONPOSITIVE_OHLC_NOT_EXECUTABLE
6131,2019-04-03,0.0,0.0,0.0,0.0,20,NONPOSITIVE_OHLC_NOT_EXECUTABLE
6131,2019-04-08,0.0,0.0,0.0,0.0,2,NONPOSITIVE_OHLC_NOT_EXECUTABLE
6131,2019-04-09,0.0,0.0,0.0,0.0,10,NONPOSITIVE_OHLC_NOT_EXECUTABLE
6131,2019-08-01,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
6131,2019-08-08,0.0,0.0,0.0,0.0,2,NONPOSITIVE_OHLC_NOT_EXECUTABLE
6131,2020-05-20,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
6145,2018-05-09,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
6172,2018-04-25,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
6172,2018-05-04,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
6172,2018-05-07,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
6172,2018-05-08,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
