TP,LowPosition,MRProbability,Return,CAGR,Max Drawdown,Sharpe,Win Rate,Profit Factor,Average Holding,Capital Utilization,Trade Count
0.08,0.25,0.7,0.0003205602794607021,4.2020222286387465e-05,-0.3733585105683699,0.04747578162165821,0.7333333333333333,1.001636877285644,35.5,0.06501052599987169,30
0.1,0.25,0.7,-0.11109665455432416,-0.015320874793484984,-0.4124495989805521,-0.12391337586769326,0.6,0.5481489227145734,51.9,0.06904169807153346,20
0.12,0.25,0.7,-0.0916085023426928,-0.012517251015579878,-0.4009004846131424,-0.09644654681921724,0.55,0.6231876692110161,55.55,0.07267727541486368,20
0.15,0.25,0.7,-0.11373710892999922,-0.015704837558779938,-0.392138606424676,-0.13976079517227227,0.47368421052631576,0.5573260579286653,61.94736842105263,0.0761238915406328,19
0.2,0.25,0.7,-0.16643052373209077,-0.02358303365908143,-0.42243777316944076,-0.22291277133943593,0.35294117647058826,0.4507905424128819,71.82352941176471,0.08607162881590966,17
0.05,0.25,0.75,-0.05336868434277475,-0.007164573013713649,-0.3060881578566944,-0.0007183703190965054,0.8057553956834532,0.9268093451676142,26.820143884892087,0.211106273662286,139
0.08,0.25,0.75,-0.023253085124939954,-0.0030797752789230026,-0.3566241069878783,0.007831028776836165,0.7083333333333334,0.8671852051437103,38.833333333333336,0.05633645233779239,24
0.1,0.25,0.75,-0.16806257391863388,-0.02383387888791244,-0.41737557574681183,-0.22211850690802526,0.4375,0.311771481287993,61.375,0.0666426118651331,16
0.12,0.25,0.75,-0.16088419728166092,-0.02273374364614067,-0.4067383841521951,-0.2181647620708781,0.375,0.32991214834689214,64.3125,0.06871017730896099,16
0.15,0.25,0.75,-0.1647021859703257,-0.023317853904737174,-0.40393541472271155,-0.22382658495872768,0.3125,0.33086391526245124,69.375,0.07445074832049207,16
0.2,0.25,0.75,-0.17742640678752575,-0.025281414522075774,-0.4033347141174475,-0.24842251574434193,0.26666666666666666,0.33892596376679973,76.33333333333333,0.07860203479878967,15
0.05,0.3,0.55,0.20683735496896882,0.024953844173732476,-0.2899622712054628,0.3366951322891219,0.8904109589041096,2.5224545647860594,22.89041095890411,0.07730900685161447,73
0.08,0.3,0.55,0.00836768590464132,0.0010930524731984637,-0.2978858183226908,0.058733136957983226,0.6976744186046512,1.0369596056117762,44.51162790697674,0.10022732656746526,43
0.1,0.3,0.55,-0.16999447563739467,-0.024131364364554875,-0.38368215509346193,-0.21679029025949403,0.4666666666666667,0.439150251091808,62.6,0.11711529031758149,30
0.12,0.3,0.55,-0.0822683825687508,-0.011192036891711887,-0.3383859601909234,-0.09492580639509828,0.5625,0.7354198600268308,57.8125,0.10757120178422636,32
0.15,0.3,0.55,-0.1025064583462405,-0.014078547179510847,-0.38739976939408105,-0.11966511970054004,0.5,0.6765080606325338,67.17857142857143,0.11260801908143528,28
0.2,0.3,0.55,-0.021755368402442743,-0.0028794996911960524,-0.33305227247682,0.019215277121855924,0.48148148148148145,0.9032123398553071,74.66666666666667,0.1146183229611579,27
0.05,0.3,0.6,0.24768598568445643,0.029436566504522865,-0.2622603277431691,0.39054483841926657,0.922077922077922,3.041958855375589,21.064935064935064,0.07682258745001416,77
0.08,0.3,0.6,0.04581570946850477,0.005890274894904124,-0.27877925288951055,0.11379310495212996,0.75,1.2012032831688786,41.77272727272727,0.09576835083074624,44
0.1,0.3,0.6,-0.03599957689228217,-0.004795128361265055,-0.33900994697708753,-0.01132934207997316,0.7027027027027027,0.8653295934564221,48.5945945945946,0.10625121373884454,37
0.12,0.3,0.6,0.08356606837964575,0.010577466050826878,-0.29630032932402217,0.16902099718918748,0.6176470588235294,1.3801021836430498,54.11764705882353,0.09652488208797261,34
0.15,0.3,0.6,0.04962016721506646,0.00636924892070212,-0.3736505780180338,0.11690826260756908,0.5333333333333333,1.2060966562715,62.96666666666667,0.10531562128194359,30
0.2,0.3,0.6,-0.01931444111952907,-0.002553667635429968,-0.38338805894163475,0.02835452192957692,0.44,0.9085505634094027,77.36,0.11302661313272075,25
0.05,0.3,0.65,0.2147906902467258,0.025836870888777508,-0.29376818984336617,0.3648082962027543,0.9066666666666666,2.3325520791653735,19.773333333333333,0.07655114474776609,75
0.08,0.3,0.65,0.130285144731219,0.016185637652990303,-0.36694597040583654,0.21627623808834096,0.8043478260869565,1.6261867971782324,38.76086956521739,0.10169660225192258,46
