date,symbol,close,oscillation_score,low_score,historical_events,mr_probability,regime_risk_score,final_score,candidate,rejection_reason
2026-08-19,1727,92.69999694824219,95.20558940394247,0.0,43,0.627906976744186,20.0,59.39888612350832,False,LOW_ZONE
2026-08-19,1730,51.400001525878906,36.48099927890708,17.142763721674164,10,0.3,20.0,36.22999071409066,False,LIQUIDITY
2026-08-19,1731,20.700000762939453,35.14778487119937,10.515806753865698,13,0.38461538461538464,20.0,36.71174868828778,False,LIQUIDITY
2026-08-19,1732,26.049999237060547,50.681815947945566,55.06639537639853,61,0.6065573770491803,20.0,59.16786493995871,False,LIQUIDITY
2026-08-19,1733,31.149999618530273,62.76335790745884,1.4391160541228316,38,0.3157894736842105,20.0,40.662470596294675,False,LIQUIDITY
2026-08-19,1734,32.0,32.347737011938094,0.0,39,0.5641025641025641,20.0,38.627398026658355,False,LIQUIDITY
2026-08-19,1735,20.0,77.87165968347315,11.580308745920355,15,0.2,50.0,39.75657509152204,False,LIQUIDITY
2026-08-19,1736,129.0,96.53259361997226,2.0257628643311203,57,0.543859649122807,20.0,57.78200827575867,False,LOW_ZONE
2026-08-19,1737,32.099998474121094,36.42859976630092,0.0,3,0.0,20.0,22.928579929890276,False,LIQUIDITY
2026-08-19,1742,18.0,80.52499858293116,0.0,37,0.35135135135135137,20.0,46.698040115419886,False,LIQUIDITY
2022-01-18,1752,39.55,27.5,0.0,17,0.058823529411764705,20.0,22.014705882352942,False,LIQUIDITY
2026-08-19,1760,58.099998474121094,54.23000241481053,71.51716187371257,68,0.5294117647058824,20.0,62.03064413404777,False,LIQUIDITY
2026-08-19,1762,34.5,75.91219919060848,9.85292005704094,31,0.5483870967741935,20.0,53.688502674668584,False,LIQUIDITY
2026-08-19,1773,153.5,79.32810360929348,38.206709144486084,43,0.5348837209302325,50.0,56.89661999681653,False,LOW_ZONE
2026-08-19,1776,17.0,68.04493503400968,35.61727091665602,23,0.21739130434782608,20.0,47.83953736980169,False,LIQUIDITY
2026-08-19,1777,74.1,43.82176234979979,0.0,15,0.3333333333333333,20.0,35.14652870493994,False,LIQUIDITY
2026-08-18,1781,11.0,67.5,,73,0.4383561643835616,20.0,,False,LIQUIDITY
2026-08-19,1783,40.900001525878906,43.11662174889925,0.0,51,0.5098039215686274,20.0,40.22910417172859,False,LIQUIDITY
2026-08-19,1784,60.1,74.20570732508963,5.01108414784412,65,0.47692307692307695,50.0,45.322175542180226,False,LIQUIDITY
