symbol,security_type,exchange,name,category,unit,trading_suspended,disposition_level,attention_flag,settlement_type,reference,update_date,source,retrieved_at
3545,STK,TSE,敦泰,24,1000.0,False,0.0,False,0,49.4,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.905339
3550,STK,TSE,聯穎,28,1000.0,False,0.0,False,0,22.6,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.905339
3557,STK,TSE,嘉威,38,1000.0,False,0.0,False,0,24.4,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.905339
3563,STK,TSE,牧德,26,1000.0,False,0.0,False,0,674.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.905339
3576,STK,TSE,聯合再生,26,1000.0,False,0.0,False,0,16.75,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.905339
3583,STK,TSE,辛耘,24,1000.0,False,0.0,False,0,706.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.906882
3588,STK,TSE,通嘉,24,1000.0,False,0.0,False,0,52.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.906882
3591,STK,TSE,艾笛森,26,1000.0,False,0.0,False,0,20.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.906882
3592,STK,TSE,瑞鼎,24,1000.0,False,0.0,False,0,225.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.906882
3593,STK,TSE,力銘,28,1000.0,False,0.0,False,1,11.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.906882
3596,STK,TSE,智易,27,1000.0,False,0.0,False,0,160.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.906882
3605,STK,TSE,宏致,28,1000.0,False,0.0,False,0,119.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.906882
3607,STK,TSE,谷崧,28,1000.0,False,0.0,False,0,13.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.906882
3617,STK,TSE,碩天,31,1000.0,False,0.0,False,0,257.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.908950
3622,STK,TSE,洋華,26,1000.0,False,0.0,False,0,48.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.908950
3645,STK,TSE,達邁,28,1000.0,False,0.0,False,0,65.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.908950
3652,STK,TSE,精聯,25,1000.0,False,0.0,False,0,34.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.910142
3653,STK,TSE,健策,28,1000.0,False,0.0,True,0,5460.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.910142
3661,STK,TSE,世芯-KY,24,1000.0,False,0.0,False,0,3630.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.910142
3665,STK,TSE,貿聯-KY,31,1000.0,False,0.0,False,0,2200.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.910142
3669,STK,TSE,圓展,27,1000.0,False,0.0,False,0,37.45,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.910142
3673,STK,TSE,TPK-KY,26,1000.0,False,0.0,False,0,59.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.911729
3679,STK,TSE,新至陞,28,1000.0,False,0.0,False,0,109.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.912337
3686,STK,TSE,達能,24,1000.0,False,0.0,False,0,14.25,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.912337
3694,STK,TSE,海華,27,1000.0,False,0.0,False,0,50.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.912337
3701,STK,TSE,大眾控,25,1000.0,False,0.0,False,0,39.25,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.913351
3702,STK,TSE,大聯大,29,1000.0,False,0.0,False,0,106.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.913351
3703,STK,TSE,欣陸,14,1000.0,False,0.0,False,0,19.55,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.913351
3704,STK,TSE,合勤控,27,1000.0,False,0.0,False,0,41.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.913351
3705,STK,TSE,永信,22,1000.0,False,0.0,False,0,54.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.913351
3706,STK,TSE,神達,25,1000.0,False,0.0,False,0,90.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.913351
3708,STK,TSE,上緯投控,35,1000.0,False,0.0,False,0,101.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.913351
3711,STK,TSE,日月光投控,24,1000.0,False,0.0,False,0,588.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.914905
3712,STK,TSE,永崴投控,25,1000.0,False,0.0,False,0,20.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.914905
3714,STK,TSE,富采,26,1000.0,False,0.0,False,0,55.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.914905
3715,STK,TSE,定穎投控,28,1000.0,False,0.0,False,0,107.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.914905
3716,STK,TSE,中化控股,22,1000.0,False,0.0,False,0,34.65,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.914905
3717,STK,TSE,聯嘉投控,12,1000.0,False,0.0,False,0,22.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.914905
4104,STK,TSE,佳醫,22,1000.0,False,0.0,False,0,71.4,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.914905
4106,STK,TSE,雃博,22,1000.0,False,0.0,False,0,24.4,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.916431
4108,STK,TSE,懷特,22,1000.0,False,0.0,False,0,10.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.916431
4119,STK,TSE,旭富,22,1000.0,False,0.0,False,0,52.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.916431
4133,STK,TSE,亞諾法,22,1000.0,False,0.0,False,0,20.55,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.916431
4137,STK,TSE,麗豐-KY,22,1000.0,False,0.0,False,0,90.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.916431
4142,STK,TSE,國光生,22,1000.0,False,0.0,False,0,17.25,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.916431
4148,STK,TSE,全宇生技-KY,22,1000.0,False,0.0,False,0,31.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.916431
4155,STK,TSE,訊映,22,1000.0,False,0.0,False,0,14.65,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.917973
4164,STK,TSE,承業醫,22,1000.0,False,0.0,False,0,25.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.917973
4169,STK,TSE,泰宗,22,1000.0,False,0.0,False,0,149.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.917973
4178,STK,TSE,永笙-KY,22,1000.0,False,0.0,False,0,17.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.917973
4190,STK,TSE,佐登-KY,22,1000.0,False,0.0,False,0,25.05,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.918987
4195,STK,TSE,基米-創,22,1000.0,False,0.0,False,0,14.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.918987
4306,STK,TSE,炎洲,03,1000.0,False,0.0,False,0,15.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.919493
4414,STK,TSE,如興,04,1000.0,False,0.0,False,0,8.31,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.919493
4426,STK,TSE,利勤,04,1000.0,False,0.0,False,0,7.77,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.919493
4438,STK,TSE,廣越,04,1000.0,False,0.0,False,0,60.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.919493
4439,STK,TSE,冠星-KY,04,1000.0,False,0.0,False,0,108.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.919493
4440,STK,TSE,宜新實業,04,1000.0,False,0.0,False,0,17.6,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.919493
4441,STK,TSE,振大環球,04,1000.0,False,0.0,False,0,185.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.919493
4526,STK,TSE,東台,05,1000.0,False,0.0,False,0,29.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.921067
4532,STK,TSE,瑞智,05,1000.0,False,0.0,False,0,23.65,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.921067
4536,STK,TSE,拓凱,37,1000.0,False,0.0,False,0,169.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.921067
4540,STK,TSE,全球傳動,05,1000.0,False,0.0,False,0,59.4,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.921067
4545,STK,TSE,銘鈺,28,1000.0,False,0.0,False,0,32.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.921067
4551,STK,TSE,智伸科,12,1000.0,False,0.0,False,0,161.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.921067
4552,STK,TSE,力達-KY,05,1000.0,False,0.0,False,0,17.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.921067
4555,STK,TSE,氣立,05,1000.0,False,0.0,False,0,47.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.922592
4557,STK,TSE,永新-KY,12,1000.0,False,0.0,False,0,51.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.922592
4560,STK,TSE,強信-KY,05,1000.0,False,0.0,False,0,32.4,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.922592
4562,STK,TSE,穎漢,05,1000.0,False,0.0,False,0,31.65,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.922592
4564,STK,TSE,元翎,05,1000.0,False,0.0,False,0,16.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.922592
4566,STK,TSE,時碩工業,05,1000.0,False,0.0,False,0,70.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.922592
4569,STK,TSE,六方科-KY,12,1000.0,False,0.0,False,0,160.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.922592
4571,STK,TSE,鈞興-KY,05,1000.0,False,0.0,False,0,164.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.924159
4572,STK,TSE,駐龍,05,1000.0,False,0.0,False,0,140.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.924159
4576,STK,TSE,大銀微系統,05,1000.0,False,0.0,False,0,208.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.924159
4581,STK,TSE,光隆精密-KY,12,1000.0,False,0.0,False,0,47.85,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.924159
4582,STK,TSE,聚恆-創,35,1000.0,False,0.0,False,0,23.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.924159
4583,STK,TSE,台灣精銳,05,1000.0,False,0.0,False,0,481.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.924159
4585,STK,TSE,達明,31,1000.0,False,0.0,False,0,298.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.925749
4588,STK,TSE,玖鼎電力,31,1000.0,False,0.0,False,0,51.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.925749
4590,STK,TSE,富田-創,05,1000.0,False,0.0,False,0,86.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.925749
4720,STK,TSE,德淵,21,1000.0,False,0.0,False,0,17.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.925749
4722,STK,TSE,國精化,21,1000.0,False,0.0,False,0,203.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.925749
4736,STK,TSE,泰博,22,1000.0,False,0.0,False,0,143.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.925749
4737,STK,TSE,華廣,22,1000.0,False,0.0,False,0,57.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.927329
4739,STK,TSE,康普,21,1000.0,False,0.0,False,0,83.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.927329
4746,STK,TSE,台耀,22,1000.0,False,0.0,False,0,52.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.927329
4755,STK,TSE,三福化,21,1000.0,False,0.0,False,0,113.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.927329
4763,STK,TSE,材料*-KY,21,1000.0,False,0.0,False,0,50.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.927329
4764,STK,TSE,雙鍵,21,1000.0,False,0.0,False,0,203.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.927329
4766,STK,TSE,南寶,21,1000.0,False,0.0,False,0,332.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.928902
4770,STK,TSE,上品,21,1000.0,False,0.0,False,0,212.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.928902
4771,STK,TSE,望隼,22,1000.0,False,0.0,False,0,199.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.928902
4807,STK,TSE,日成-KY,18,1000.0,False,0.0,False,0,30.6,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.929707
4904,STK,TSE,遠傳,27,1000.0,False,0.0,False,0,101.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.929707
4906,STK,TSE,正文,27,1000.0,False,0.0,False,0,33.95,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.930244
4912,STK,TSE,聯德控股-KY,28,1000.0,False,0.0,False,0,90.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.930244
4915,STK,TSE,致伸,28,1000.0,False,0.0,False,0,59.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.930788
4916,STK,TSE,事欣科,25,1000.0,False,0.0,False,0,100.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.930788
4919,STK,TSE,新唐,24,1000.0,False,0.0,False,0,116.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.930788
4927,STK,TSE,泰鼎-KY,28,1000.0,False,0.0,False,0,32.25,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.931800
4930,STK,TSE,燦星網,06,1000.0,False,0.0,False,0,16.05,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.933438
4934,STK,TSE,太極,26,1000.0,False,0.0,False,0,14.05,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.934550
4935,STK,TSE,茂林-KY,26,1000.0,False,0.0,False,0,34.45,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.934550
4938,STK,TSE,和碩,25,1000.0,False,0.0,False,0,89.4,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.935106
4942,STK,TSE,嘉彰,26,1000.0,False,0.0,False,0,33.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.935106
4943,STK,TSE,康控-KY,28,1000.0,False,0.0,False,2,8.42,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.935106
4949,STK,TSE,有成精密,26,1000.0,False,0.0,False,0,70.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.935106
4952,STK,TSE,凌通,24,1000.0,False,0.0,False,0,52.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.935106
4956,STK,TSE,光鋐,26,1000.0,False,0.0,False,0,29.05,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.935106
4958,STK,TSE,臻鼎-KY,28,1000.0,False,0.0,False,0,457.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.936638
4960,STK,TSE,誠美材,26,1000.0,False,0.0,False,0,20.05,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.936638
4961,STK,TSE,天鈺,24,1000.0,False,0.0,False,0,166.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.936638
4967,STK,TSE,十銓,24,1000.0,False,0.0,False,0,260.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.936638
4968,STK,TSE,立積,24,1000.0,False,0.0,False,0,89.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.936638
4976,STK,TSE,佳凌,26,1000.0,False,0.0,False,0,37.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.936638
4977,STK,TSE,眾達-KY,27,1000.0,False,0.0,False,0,145.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.936638
4989,STK,TSE,榮科,28,1000.0,False,0.0,False,0,61.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.938186
4994,STK,TSE,傳奇,30,1000.0,False,0.0,False,0,82.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.938186
4999,STK,TSE,鑫禾,28,1000.0,False,0.0,False,0,18.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.938186
5007,STK,TSE,三星,10,1000.0,False,0.0,False,0,55.6,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.938186
5203,STK,TSE,訊連,30,1000.0,False,0.0,False,0,58.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.938186
5215,STK,TSE,科嘉-KY,25,1000.0,False,0.0,False,0,39.65,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.938186
5222,STK,TSE,全訊,24,1000.0,False,0.0,False,0,107.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.938186
5225,STK,TSE,東科-KY,31,1000.0,False,0.0,False,0,59.6,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.939743
5234,STK,TSE,達興材料,26,1000.0,False,0.0,False,0,294.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.939743
5236,STK,TSE,凌陽創新,24,1000.0,False,0.0,False,0,135.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.939743
5243,STK,TSE,乙盛-KY,26,1000.0,False,0.0,False,0,88.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.939743
5244,STK,TSE,弘凱,26,1000.0,False,0.0,False,0,32.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.939743
5258,STK,TSE,虹堡,25,1000.0,False,0.0,False,0,47.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.939743
5269,STK,TSE,祥碩,24,1000.0,False,0.0,False,0,1460.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.939743
5283,STK,TSE,禾聯碩,06,1000.0,False,0.0,False,0,56.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.941281
5284,STK,TSE,jpp-KY,20,1000.0,False,0.0,False,0,307.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.941281
5285,STK,TSE,界霖,24,1000.0,False,0.0,False,0,79.4,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.941281
5288,STK,TSE,豐祥-KY,05,1000.0,False,0.0,False,0,188.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.941281
5292,STK,TSE,華懋,35,1000.0,False,0.0,False,0,210.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.941281
5306,STK,TSE,桂盟,37,1000.0,False,0.0,False,0,96.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.942474
5388,STK,TSE,中磊,27,1000.0,False,0.0,False,0,78.4,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.942474
5434,STK,TSE,崇越,29,1000.0,False,0.0,False,0,530.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.942474
5469,STK,TSE,瀚宇博,28,1000.0,False,0.0,False,0,72.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.942474
5471,STK,TSE,松翰,24,1000.0,False,0.0,False,0,57.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.943743
5484,STK,TSE,慧友,26,1000.0,False,0.0,False,0,40.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.943743
5515,STK,TSE,建國,14,1000.0,False,0.0,False,0,53.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.943743
5519,STK,TSE,隆大,14,1000.0,False,0.0,False,0,27.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.943743
5521,STK,TSE,工信,14,1000.0,False,0.0,False,0,10.65,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.943743
5522,STK,TSE,遠雄,14,1000.0,False,0.0,False,0,62.6,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.945359
5525,STK,TSE,順天,14,1000.0,False,0.0,False,0,21.85,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.945359
5531,STK,TSE,鄉林,14,1000.0,False,0.0,False,0,7.35,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.945359
5533,STK,TSE,皇鼎,14,1000.0,False,0.0,False,0,13.85,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.945359
5534,STK,TSE,長虹,14,1000.0,False,0.0,False,0,79.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.945359
5538,STK,TSE,東明-KY,10,1000.0,False,0.0,False,0,37.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.947019
5546,STK,TSE,永固-KY,14,1000.0,False,0.0,False,0,13.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.947019
5607,STK,TSE,遠雄港,15,1000.0,False,0.0,False,0,54.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.947378
5608,STK,TSE,四維航,15,1000.0,False,0.0,False,0,17.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.947378
5706,STK,TSE,鳳凰,16,1000.0,False,0.0,False,0,45.4,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.947378
5871,STK,TSE,中租-KY,20,1000.0,False,0.0,False,0,109.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.948386
5876,STK,TSE,上海商銀,17,1000.0,False,0.0,False,0,43.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.948386
5880,STK,TSE,合庫金,17,1000.0,False,0.0,False,0,24.85,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.948386
5906,STK,TSE,台南-KY,18,1000.0,False,0.0,False,0,38.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.948386
5907,STK,TSE,大洋-KY,18,1000.0,False,0.0,False,0,4.88,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.948386
6005,STK,TSE,群益證,17,1000.0,False,0.0,False,0,30.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.948386
6024,STK,TSE,群益期,17,1000.0,False,0.0,False,0,60.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.948386
6108,STK,TSE,競國,28,1000.0,False,0.0,False,0,24.75,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.949913
6112,STK,TSE,邁達特,30,1000.0,False,0.0,False,0,44.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.949913
6115,STK,TSE,鎰勝,28,1000.0,False,0.0,False,0,44.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.949913
6116,STK,TSE,彩晶,26,1000.0,False,0.0,False,0,14.25,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.949913
6117,STK,TSE,迎廣,25,1000.0,False,0.0,False,0,61.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.949913
6120,STK,TSE,達運,26,1000.0,False,0.0,False,0,12.55,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.949913
6128,STK,TSE,上福,25,1000.0,False,0.0,False,0,20.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.949913
6133,STK,TSE,金橋,28,1000.0,False,0.0,False,0,22.15,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.951495
6136,STK,TSE,富爾特,27,1000.0,False,0.0,False,0,24.95,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.951495
6139,STK,TSE,亞翔,31,1000.0,False,0.0,False,0,766.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.951495
6141,STK,TSE,柏承,28,1000.0,False,0.0,False,0,44.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.951495
6142,STK,TSE,友勁,27,1000.0,False,0.0,False,0,9.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.951495
6152,STK,TSE,百一,27,1000.0,False,0.0,False,0,13.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.951495
6153,STK,TSE,嘉聯益,28,1000.0,False,0.0,False,0,16.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.951495
6155,STK,TSE,鈞寶,28,1000.0,False,0.0,False,0,58.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.953033
6164,STK,TSE,華興,26,1000.0,False,0.0,False,0,11.65,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.953033
6165,STK,TSE,浪凡,36,1000.0,False,0.0,False,0,46.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.953033
6166,STK,TSE,凌華,25,1000.0,False,0.0,False,0,123.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.953033
6168,STK,TSE,宏齊,26,1000.0,False,0.0,False,0,24.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.953033
6176,STK,TSE,瑞儀,26,1000.0,False,,False,,81.7,2026-08-12,Shioaji authenticated contract info,2026-08-21 04:31:41.953033
6177,STK,TSE,達麗,14,1000.0,False,0.0,False,0,45.4,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.954551
6183,STK,TSE,關貿,30,1000.0,False,0.0,False,0,93.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.954551
6184,STK,TSE,大豐電,20,1000.0,False,0.0,False,0,41.85,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.954551
6189,STK,TSE,豐藝,29,1000.0,False,0.0,False,0,47.15,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.954551
6191,STK,TSE,精成科,28,1000.0,False,0.0,False,0,82.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.954551
6192,STK,TSE,巨路,31,1000.0,False,0.0,False,0,116.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.954551
6196,STK,TSE,帆宣,31,1000.0,False,0.0,False,0,500.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.954551
6197,STK,TSE,佳必琪,28,1000.0,False,0.0,False,0,301.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.956102
6201,STK,TSE,亞弘電,31,1000.0,False,0.0,False,0,44.45,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.956102
6202,STK,TSE,盛群,24,1000.0,False,0.0,False,0,58.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.956102
