symbol,exchange,rows,first_date,last_date,duplicate_dates,invalid_ohlcv_rows,max_field_missing_ratio,missing_trading_day_ratio,has_120_days,downloaded
2488,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2489,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2491,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2492,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2493,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2495,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2496,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2497,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2498,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2501,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2504,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2505,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2506,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2509,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2511,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2514,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2515,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2516,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2520,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2524,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2527,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2528,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2530,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2534,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2535,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2536,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2537,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2538,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2539,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2540,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2542,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2543,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2545,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2546,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2547,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2548,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2597,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2601,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2603,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2605,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2606,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2607,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2608,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2609,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2610,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2611,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2612,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2613,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2614,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2615,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2616,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2617,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2618,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2630,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2633,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2634,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2636,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2637,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2642,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2645,TWSE,1094,2022-02-18,2026-08-19,0,0,0.0,0.0,True,True
2646,TWSE,940,2022-09-30,2026-08-19,0,0,0.0,0.0,True,True
2701,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2702,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2704,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2705,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2706,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2707,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2712,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2722,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2723,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2727,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2731,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2739,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2748,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2753,TWSE,1429,2020-09-29,2026-08-19,0,0,0.0,0.0,True,True
2762,TWSE,620,2024-01-24,2026-08-19,0,0,0.0,0.0,True,True
2801,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2812,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2816,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2820,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2832,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2834,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2836,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2838,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2845,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2849,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2850,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2851,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2852,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2855,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2867,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2880,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2881,TWSE,2096,2018-01-02,2026-08-20,0,0,0.0,-0.0004773269689737347,True,True
2882,TWSE,2096,2018-01-02,2026-08-20,0,0,0.0,-0.0004773269689737347,True,True
2883,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2884,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2885,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2886,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2887,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2889,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2890,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2891,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2892,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2897,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2901,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2903,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2904,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2905,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2906,TWSE,2100,2018-01-02,2026-08-20,0,0,0.0,-0.0023866348448686736,True,True
2908,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2910,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2911,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2912,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2913,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2915,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2923,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2929,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2939,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
2945,TWSE,1860,2018-12-17,2026-08-19,0,0,0.0,0.0,True,True
3002,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3003,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3004,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3005,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3006,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3008,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3010,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3011,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3013,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3014,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3015,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3016,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3017,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3018,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3019,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3021,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3022,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3023,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3024,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3025,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3026,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3027,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3028,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3029,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3030,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3031,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3032,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3033,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3034,TWSE,2096,2018-01-02,2026-08-20,0,0,0.0,-0.0004773269689737347,True,True
3035,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3036,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3037,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3038,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3040,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3041,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3042,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3043,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3044,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3045,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3046,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3047,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3048,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3049,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3050,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3051,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3052,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3054,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3055,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3056,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3057,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3058,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3059,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3060,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3062,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3090,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3092,TWSE,812,2018-01-02,2021-05-12,0,0,0.0,0.0,True,True
3094,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3130,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3135,TWSE,253,2025-08-06,2026-08-20,0,0,0.0,-0.003968253968253954,True,True
3138,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3149,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3150,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3164,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3167,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3168,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3189,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3209,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3229,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3231,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3257,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3266,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3296,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3305,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3308,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3311,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3312,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3321,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3338,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3346,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3356,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3376,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3380,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3406,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3413,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3416,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3419,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3432,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3437,TWSE,2100,2018-01-02,2026-08-20,0,0,0.0,-0.0023866348448686736,True,True
3443,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3447,TWSE,1187,2021-09-29,2026-08-19,0,0,0.0,0.0,True,True
3450,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3481,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3494,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3501,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3504,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3515,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3518,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3528,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3530,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3532,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3533,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3535,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3543,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3545,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3550,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3557,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3563,TWSE,300,2018-01-02,2019-04-01,0,0,0.0,0.0,True,True
3576,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3583,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3588,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3591,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3592,TWSE,1116,2022-01-10,2026-08-19,0,0,0.0,0.0,True,True
3593,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3596,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3605,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3607,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3617,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3622,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3645,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3652,TWSE,1145,2018-01-02,2022-09-20,0,0,0.0,0.002613240418118501,True,True
3653,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3661,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3665,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3669,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3673,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3679,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3686,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3694,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3701,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3702,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3703,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3704,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3705,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3706,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3708,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3711,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
3712,TWSE,1914,2018-10-01,2026-08-19,0,0,0.0,0.0,True,True
3714,TWSE,1362,2021-01-06,2026-08-19,0,0,0.0,0.0,True,True
3715,TWSE,964,2022-08-26,2026-08-19,0,0,0.0,0.0,True,True
3716,TWSE,476,2024-09-02,2026-08-19,0,0,0.0,0.0,True,True
3717,TWSE,246,2025-08-15,2026-08-19,0,0,0.0,-0.004081632653061273,True,True
4104,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4106,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4108,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4119,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4133,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4137,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4142,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4148,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4155,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4164,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4169,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4178,TWSE,394,2025-01-02,2026-08-19,0,0,0.0,0.0,True,True
4190,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4195,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4306,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4414,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4426,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4438,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4439,TWSE,1628,2019-12-05,2026-08-19,0,0,0.0,0.0,True,True
4440,TWSE,1685,2019-09-11,2026-08-19,0,0,0.0,0.0,True,True
4441,TWSE,1103,2022-02-07,2026-08-19,0,0,0.0,0.0,True,True
4526,TWSE,2100,2018-01-02,2026-08-20,0,0,0.0,-0.0023866348448686736,True,True
4532,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4536,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4540,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4545,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4551,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4552,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4555,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4557,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4560,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4562,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4564,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4566,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4569,TWSE,742,2023-07-31,2026-08-19,0,0,0.0,0.0,True,True
4571,TWSE,1682,2019-09-17,2026-08-19,0,0,0.0,0.0,True,True
4572,TWSE,1981,2018-06-27,2026-08-19,0,0,0.0,0.0,True,True
4576,TWSE,1895,2018-10-29,2026-08-19,0,0,0.0,0.0,True,True
4581,TWSE,1570,2020-03-09,2026-08-19,0,0,0.0,0.0,True,True
4582,TWSE,1673,2019-10-01,2026-08-19,0,0,0.0,0.0,True,True
4583,TWSE,1387,2020-12-01,2026-08-19,0,0,0.0,0.0,True,True
4585,TWSE,459,2024-09-26,2026-08-19,0,0,0.0,0.0,True,True
4588,TWSE,916,2022-11-04,2026-08-19,0,0,0.0,0.0,True,True
4590,TWSE,431,2024-11-11,2026-08-19,0,0,0.0,0.0,True,True
4720,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4722,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4736,TWSE,1453,2018-01-02,2023-12-21,0,0,0.0,0.0,True,True
4737,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4739,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4746,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4755,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4763,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4764,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4766,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4770,TWSE,1430,2020-09-28,2026-08-19,0,0,0.0,0.0,True,True
4771,TWSE,1164,2021-11-02,2026-08-19,0,0,0.0,0.0,True,True
4807,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4904,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4906,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4912,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4915,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4916,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4919,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4927,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4930,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4934,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4935,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4938,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4942,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4943,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4949,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4952,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4956,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4958,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4960,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4961,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4967,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4968,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
